"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","Deep Well Injection",NA,"2020 Disposal"
"Polk","FLA013082","Sweetwater","Sweetwater Golf Club","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Permitted Capacity",0.21,"Facility Information"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Total WW Flow",0.12,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Total Reuse",0.01,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Golf Courses",0.01,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Industrial",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Recharge/ RIBS",0.09,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Surface Water",NA,"2020 Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FLA122246","Country Meadows","Country Meadows","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Permitted Capacity",30,"Facility Information"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Total WW Flow",16.89,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Total Reuse",11.2,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Res Irrig/ Landscape",10.29,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Golf Courses",0.83,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Ag Irrig",0.03,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Industrial",0.05,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Sprayfields",0.06,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","ATP/Other",1.34,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Surface Water",NA,"2020 Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FL0041670","Hillsborough County - Northwest","Hillsborough Co - NW Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Permitted Capacity",1.7,"Facility Information"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Total WW Flow",1.33,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Surface Water",NA,"2020 Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FLA012234","Hillsborough County - Van Dyke","Hillsborough Co - NW Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Permitted Capacity",12,"Facility Information"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Total WW Flow",9.88,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Total Reuse",14.2,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Res Irrig/ Landscape",7.02,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Golf Courses",1.82,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Industrial",2.26,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Wetlands",2.58,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Other Reuse",0.52,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Sprayfields",0.02,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","ATP/Other",0.68,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Surface Water",NA,"2020 Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FL0040614","Hillsborough County - Falkenburg","Hillsborough Co - S/C Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Permitted Capacity",10,"Facility Information"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Total WW Flow",7.54,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Surface Water",NA,"2020 Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FL0028061","Hillsborough County - South","Hillsborough Co - S/C Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Permitted Capacity",12,"Facility Information"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Total WW Flow",7.24,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Industrial",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Surface Water",NA,"2020 Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","Deep Well Injection",NA,"2020 Disposal"
"Hillsborough","FL0040983","Hillsborough County - Valrico","Hillsborough Co - S/C Master","IPR",NA,"2020 Beneficial Reuse by Category"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Permitted Capacity",1.2,"Facility Information"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Total WW Flow",0.65,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Total Reuse",0.55,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hillsborough","FLA012124","MacDill AFB (FGUA)","MacDill AFB","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
